2019-06-25 16:55:15,703 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2019-06-25 16:57:03,438 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2019-06-25 16:57:26,627 param size = 0.046234MB
2019-06-25 16:57:26,628 Starting epoch 1/5
2019-06-25 17:05:20,124 train mini-batch 116, loss=2.930499e-01 accuracy=91.786859
2019-06-25 17:05:20,847 train mini-batch 117, loss=2.926211e-01 accuracy=91.803496
2019-06-25 17:05:21,574 train mini-batch 118, loss=2.934481e-01 accuracy=91.780462
2019-06-25 17:05:22,301 train mini-batch 119, loss=2.929723e-01 accuracy=91.796875
2019-06-25 17:05:23,093 train mini-batch 120, loss=2.919377e-01 accuracy=91.813017
2019-06-25 17:05:23,820 train mini-batch 121, loss=2.915913e-01 accuracy=91.816086
2019-06-25 17:05:24,486 train mini-batch 122, loss=2.913892e-01 accuracy=91.819106
2019-06-25 17:05:25,152 train mini-batch 123, loss=2.902262e-01 accuracy=91.834677
2019-06-25 17:05:25,813 train mini-batch 124, loss=2.894084e-01 accuracy=91.862500
2019-06-25 17:05:26,475 train mini-batch 125, loss=2.895027e-01 accuracy=91.852679
2019-06-25 17:05:27,138 train mini-batch 126, loss=2.902120e-01 accuracy=91.843012
2019-06-25 17:05:27,798 train mini-batch 127, loss=2.896033e-01 accuracy=91.870117
2019-06-25 17:05:28,519 train mini-batch 128, loss=2.887580e-01 accuracy=91.896802
2019-06-25 17:05:29,244 train mini-batch 129, loss=2.879490e-01 accuracy=91.899038
2019-06-25 17:05:29,970 train mini-batch 130, loss=2.882041e-01 accuracy=91.877385
2019-06-25 17:05:30,698 train mini-batch 131, loss=2.871520e-01 accuracy=91.891572
2019-06-25 17:05:31,424 train mini-batch 132, loss=2.870259e-01 accuracy=91.905545
2019-06-25 17:05:32,125 train mini-batch 133, loss=2.873469e-01 accuracy=91.907649
2019-06-25 17:05:32,860 train mini-batch 134, loss=2.865079e-01 accuracy=91.932870
2019-06-25 17:05:33,499 train mini-batch 135, loss=2.864826e-01 accuracy=91.934743
2019-06-25 17:05:34,159 train mini-batch 136, loss=2.851811e-01 accuracy=91.982208
2019-06-25 17:05:34,824 train mini-batch 137, loss=2.869472e-01 accuracy=91.961051
2019-06-25 17:05:35,483 train mini-batch 138, loss=2.858203e-01 accuracy=92.007644
2019-06-25 17:05:36,168 train mini-batch 139, loss=2.858840e-01 accuracy=91.986607
2019-06-25 17:05:36,895 train mini-batch 140, loss=2.855506e-01 accuracy=91.999113
2019-06-25 17:05:37,621 train mini-batch 141, loss=2.850869e-01 accuracy=92.033451
2019-06-25 17:05:38,349 train mini-batch 142, loss=2.844973e-01 accuracy=92.045455
2019-06-25 17:05:39,071 train mini-batch 143, loss=2.837179e-01 accuracy=92.068142
2019-06-25 17:05:39,798 train mini-batch 144, loss=2.836307e-01 accuracy=92.079741
2019-06-25 17:05:40,464 train mini-batch 145, loss=2.832126e-01 accuracy=92.101884
2019-06-25 17:05:41,127 train mini-batch 146, loss=2.829963e-01 accuracy=92.113095
2019-06-25 17:05:41,786 train mini-batch 147, loss=2.823826e-01 accuracy=92.134713
2019-06-25 17:05:42,446 train mini-batch 148, loss=2.812641e-01 accuracy=92.177013
2019-06-25 17:05:43,115 train mini-batch 149, loss=2.808803e-01 accuracy=92.177083
2019-06-25 17:05:43,773 train mini-batch 150, loss=2.805743e-01 accuracy=92.166805
2019-06-25 17:05:44,487 train mini-batch 151, loss=2.804413e-01 accuracy=92.197780
2019-06-25 17:05:45,214 train mini-batch 152, loss=2.810925e-01 accuracy=92.167075
2019-06-25 17:05:45,938 train mini-batch 153, loss=2.805291e-01 accuracy=92.177354
2019-06-25 17:05:46,669 train mini-batch 154, loss=2.808059e-01 accuracy=92.167339
2019-06-25 17:05:47,392 train mini-batch 155, loss=2.813646e-01 accuracy=92.137420
2019-06-25 17:05:48,200 train mini-batch 156, loss=2.828005e-01 accuracy=92.127787
2019-06-25 17:05:49,203 train mini-batch 157, loss=2.825889e-01 accuracy=92.108386
2019-06-25 17:05:50,203 train mini-batch 158, loss=2.826768e-01 accuracy=92.099057
2019-06-25 17:05:51,204 train mini-batch 159, loss=2.827757e-01 accuracy=92.089844
2019-06-25 17:05:52,150 train mini-batch 160, loss=2.820464e-01 accuracy=92.119565
2019-06-25 17:05:52,997 train mini-batch 161, loss=2.816677e-01 accuracy=92.119985
2019-06-25 17:05:53,844 train mini-batch 162, loss=2.813306e-01 accuracy=92.120399
2019-06-25 17:05:54,689 train mini-batch 163, loss=2.811914e-01 accuracy=92.130335
2019-06-25 17:05:55,534 train mini-batch 164, loss=2.812449e-01 accuracy=92.130682
2019-06-25 17:05:56,314 train mini-batch 165, loss=2.800755e-01 accuracy=92.178087
2019-06-25 17:05:57,035 train mini-batch 166, loss=2.808043e-01 accuracy=92.150075
2019-06-25 17:05:57,760 train mini-batch 167, loss=2.810403e-01 accuracy=92.150298
2019-06-25 17:05:58,485 train mini-batch 168, loss=2.812026e-01 accuracy=92.132027
2019-06-25 17:05:59,207 train mini-batch 169, loss=2.811635e-01 accuracy=92.113971
2019-06-25 17:05:59,929 train mini-batch 170, loss=2.808606e-01 accuracy=92.123538
2019-06-25 17:06:00,551 train mini-batch 171, loss=2.809059e-01 accuracy=92.105741
2019-06-25 17:06:01,218 train mini-batch 172, loss=2.797991e-01 accuracy=92.142341
2019-06-25 17:06:01,879 train mini-batch 173, loss=2.793371e-01 accuracy=92.133621
2019-06-25 17:06:02,543 train mini-batch 174, loss=2.783712e-01 accuracy=92.169643
2019-06-25 17:06:03,205 train mini-batch 175, loss=2.783413e-01 accuracy=92.151989
2019-06-25 17:06:03,832 train mini-batch 176, loss=2.781779e-01 accuracy=92.143362
2019-06-25 17:06:04,547 train mini-batch 177, loss=2.773206e-01 accuracy=92.169944
2019-06-25 17:06:05,268 train mini-batch 178, loss=2.769935e-01 accuracy=92.178771
2019-06-25 17:06:05,996 train mini-batch 179, loss=2.775431e-01 accuracy=92.170139
2019-06-25 17:06:06,720 train mini-batch 180, loss=2.772482e-01 accuracy=92.170235
2019-06-25 17:06:07,444 train mini-batch 181, loss=2.775870e-01 accuracy=92.144574
2019-06-25 17:06:08,263 train mini-batch 182, loss=2.773727e-01 accuracy=92.127732
2019-06-25 17:06:09,261 train mini-batch 183, loss=2.766950e-01 accuracy=92.145041
2019-06-25 17:06:10,257 train mini-batch 184, loss=2.771429e-01 accuracy=92.153716
2019-06-25 17:06:11,256 train mini-batch 185, loss=2.773035e-01 accuracy=92.145497
2019-06-25 17:06:12,206 train mini-batch 186, loss=2.765825e-01 accuracy=92.162433
2019-06-25 17:06:13,056 train mini-batch 187, loss=2.761121e-01 accuracy=92.170878
2019-06-25 17:06:13,900 train mini-batch 188, loss=2.756636e-01 accuracy=92.187500
2019-06-25 17:06:14,745 train mini-batch 189, loss=2.750220e-01 accuracy=92.203947
2019-06-25 17:06:15,597 train mini-batch 190, loss=2.759273e-01 accuracy=92.171139
2019-06-25 17:06:16,371 train mini-batch 191, loss=2.762190e-01 accuracy=92.146810
2019-06-25 17:06:17,093 train mini-batch 192, loss=2.762002e-01 accuracy=92.147021
2019-06-25 17:06:17,819 train mini-batch 193, loss=2.758426e-01 accuracy=92.163338
2019-06-25 17:06:18,544 train mini-batch 194, loss=2.751048e-01 accuracy=92.195513
2019-06-25 17:06:19,270 train mini-batch 195, loss=2.757057e-01 accuracy=92.187500
2019-06-25 17:06:20,011 train mini-batch 196, loss=2.763122e-01 accuracy=92.163706
2019-06-25 17:06:20,855 train mini-batch 197, loss=2.766322e-01 accuracy=92.155934
2019-06-25 17:06:21,705 train mini-batch 198, loss=2.759586e-01 accuracy=92.171796
2019-06-25 17:06:22,550 train mini-batch 199, loss=2.752252e-01 accuracy=92.171875
2019-06-25 17:06:23,397 train mini-batch 200, loss=2.753470e-01 accuracy=92.156405
2019-06-25 17:06:24,196 train mini-batch 201, loss=2.752111e-01 accuracy=92.133354
2019-06-25 17:06:24,921 train mini-batch 202, loss=2.747540e-01 accuracy=92.149015
2019-06-25 17:06:25,643 train mini-batch 203, loss=2.743886e-01 accuracy=92.156863
2019-06-25 17:06:26,369 train mini-batch 204, loss=2.740659e-01 accuracy=92.172256
2019-06-25 17:06:27,089 train mini-batch 205, loss=2.737013e-01 accuracy=92.164745
2019-06-25 17:06:27,813 train mini-batch 206, loss=2.729219e-01 accuracy=92.187500
2019-06-25 17:06:28,484 train mini-batch 207, loss=2.737678e-01 accuracy=92.149940
2019-06-25 17:06:29,148 train mini-batch 208, loss=2.731084e-01 accuracy=92.165072
2019-06-25 17:06:29,807 train mini-batch 209, loss=2.728136e-01 accuracy=92.180060
2019-06-25 17:06:30,466 train mini-batch 210, loss=2.722225e-01 accuracy=92.180095
2019-06-25 17:06:31,125 train mini-batch 211, loss=2.720128e-01 accuracy=92.165389
2019-06-25 17:06:31,787 train mini-batch 212, loss=2.714078e-01 accuracy=92.187500
2019-06-25 17:06:32,496 train mini-batch 213, loss=2.711125e-01 accuracy=92.194801
2019-06-25 17:06:33,222 train mini-batch 214, loss=2.702683e-01 accuracy=92.216570
2019-06-25 17:06:33,948 train mini-batch 215, loss=2.695519e-01 accuracy=92.223669
2019-06-25 17:06:34,680 train mini-batch 216, loss=2.688430e-01 accuracy=92.245104
2019-06-25 17:06:35,414 train mini-batch 217, loss=2.683650e-01 accuracy=92.259174
2019-06-25 17:06:36,229 train mini-batch 218, loss=2.678707e-01 accuracy=92.280251
2019-06-25 17:06:37,276 train mini-batch 219, loss=2.675199e-01 accuracy=92.286932
2019-06-25 17:06:38,273 train mini-batch 220, loss=2.669927e-01 accuracy=92.307692
2019-06-25 17:06:39,276 train mini-batch 221, loss=2.668218e-01 accuracy=92.321227
2019-06-25 17:06:40,222 train mini-batch 222, loss=2.664445e-01 accuracy=92.327635
2019-06-25 17:06:41,072 train mini-batch 223, loss=2.663202e-01 accuracy=92.340960
2019-06-25 17:06:41,918 train mini-batch 224, loss=2.667361e-01 accuracy=92.319444
2019-06-25 17:06:42,763 train mini-batch 225, loss=2.665281e-01 accuracy=92.325774
2019-06-25 17:06:43,612 train mini-batch 226, loss=2.658004e-01 accuracy=92.345815
2019-06-25 17:06:44,390 train mini-batch 227, loss=2.650280e-01 accuracy=92.372533
2019-06-25 17:06:45,120 train mini-batch 228, loss=2.652377e-01 accuracy=92.351255
2019-06-25 17:06:45,852 train mini-batch 229, loss=2.660984e-01 accuracy=92.323370
2019-06-25 17:06:46,580 train mini-batch 230, loss=2.659700e-01 accuracy=92.336310
2019-06-25 17:06:47,278 train mini-batch 231, loss=2.670116e-01 accuracy=92.328933
2019-06-25 17:06:48,003 train mini-batch 232, loss=2.664694e-01 accuracy=92.348444
2019-06-25 17:06:48,665 train mini-batch 233, loss=2.663667e-01 accuracy=92.354434
2019-06-25 17:06:49,278 train mini-batch 234, loss=2.658044e-01 accuracy=92.367021
2019-06-25 17:06:49,940 train mini-batch 235, loss=2.655088e-01 accuracy=92.379502
2019-06-25 17:06:50,605 train mini-batch 236, loss=2.657995e-01 accuracy=92.391878
2019-06-25 17:06:51,274 train mini-batch 237, loss=2.651024e-01 accuracy=92.417279
2019-06-25 17:06:51,939 train mini-batch 238, loss=2.645141e-01 accuracy=92.442469
2019-06-25 17:06:52,662 train mini-batch 239, loss=2.642144e-01 accuracy=92.441406
2019-06-25 17:06:53,388 train mini-batch 240, loss=2.637622e-01 accuracy=92.453320
2019-06-25 17:06:54,118 train mini-batch 241, loss=2.631406e-01 accuracy=92.465134
2019-06-25 17:06:54,849 train mini-batch 242, loss=2.625179e-01 accuracy=92.483282
2019-06-25 17:06:55,577 train mini-batch 243, loss=2.619871e-01 accuracy=92.507684
2019-06-25 17:06:56,272 train mini-batch 244, loss=2.616540e-01 accuracy=92.519133
2019-06-25 17:06:56,902 train mini-batch 245, loss=2.614853e-01 accuracy=92.530488
2019-06-25 17:06:57,569 train mini-batch 246, loss=2.612712e-01 accuracy=92.522773
2019-06-25 17:06:58,232 train mini-batch 247, loss=2.612818e-01 accuracy=92.515121
2019-06-25 17:06:58,899 train mini-batch 248, loss=2.609067e-01 accuracy=92.526355
2019-06-25 17:06:59,560 train mini-batch 249, loss=2.602748e-01 accuracy=92.543750
2019-06-25 17:07:00,260 train mini-batch 250, loss=2.599905e-01 accuracy=92.548556
2019-06-25 17:07:00,987 train mini-batch 251, loss=2.601907e-01 accuracy=92.565724
2019-06-25 17:07:01,713 train mini-batch 252, loss=2.600415e-01 accuracy=92.564229
2019-06-25 17:07:02,438 train mini-batch 253, loss=2.597164e-01 accuracy=92.575049
2019-06-25 17:07:03,160 train mini-batch 254, loss=2.594496e-01 accuracy=92.591912
2019-06-25 17:07:04,066 train mini-batch 255, loss=2.587788e-01 accuracy=92.608643
2019-06-25 17:07:04,731 train mini-batch 256, loss=2.587523e-01 accuracy=92.607004
2019-06-25 17:07:05,361 train mini-batch 257, loss=2.586245e-01 accuracy=92.617490
2019-06-25 17:07:06,025 train mini-batch 258, loss=2.591758e-01 accuracy=92.591699
2019-06-25 17:07:06,679 train mini-batch 259, loss=2.589079e-01 accuracy=92.602163
2019-06-25 17:07:07,298 train mini-batch 260, loss=2.585707e-01 accuracy=92.612548
2019-06-25 17:07:07,945 train mini-batch 261, loss=2.579432e-01 accuracy=92.628817
2019-06-25 17:07:08,667 train mini-batch 262, loss=2.574224e-01 accuracy=92.639021
2019-06-25 17:07:09,429 train mini-batch 263, loss=2.575636e-01 accuracy=92.631392
2019-06-25 17:07:10,372 train mini-batch 264, loss=2.579394e-01 accuracy=92.623821
2019-06-25 17:07:11,153 train mini-batch 265, loss=2.579025e-01 accuracy=92.628055
2019-06-25 17:07:11,874 train mini-batch 266, loss=2.579572e-01 accuracy=92.620552
2019-06-25 17:07:12,542 train mini-batch 267, loss=2.576275e-01 accuracy=92.630597
2019-06-25 17:07:13,207 train mini-batch 268, loss=2.574511e-01 accuracy=92.623141
2019-06-25 17:07:13,868 train mini-batch 269, loss=2.568819e-01 accuracy=92.644676
2019-06-25 17:07:14,536 train mini-batch 270, loss=2.567938e-01 accuracy=92.637223
2019-06-25 17:07:15,194 train mini-batch 271, loss=2.567412e-01 accuracy=92.647059
2019-06-25 17:07:15,902 train mini-batch 272, loss=2.567547e-01 accuracy=92.645375
2019-06-25 17:07:16,689 train mini-batch 273, loss=2.564327e-01 accuracy=92.660812
2019-06-25 17:07:17,412 train mini-batch 274, loss=2.556314e-01 accuracy=92.687500
2019-06-25 17:07:18,144 train mini-batch 275, loss=2.553905e-01 accuracy=92.685688
2019-06-25 17:07:18,975 train mini-batch 276, loss=2.557287e-01 accuracy=92.655686
2019-06-25 17:07:19,798 train mini-batch 277, loss=2.555830e-01 accuracy=92.654002
2019-06-25 17:07:20,476 train mini-batch 278, loss=2.557070e-01 accuracy=92.641129
2019-06-25 17:07:21,134 train mini-batch 279, loss=2.556163e-01 accuracy=92.639509
2019-06-25 17:07:21,799 train mini-batch 280, loss=2.554905e-01 accuracy=92.649021
2019-06-25 17:07:22,463 train mini-batch 281, loss=2.551485e-01 accuracy=92.658466
2019-06-25 17:07:23,125 train mini-batch 282, loss=2.551209e-01 accuracy=92.656802
2019-06-25 17:07:23,777 train mini-batch 283, loss=2.550260e-01 accuracy=92.660651
2019-06-25 17:07:24,452 train mini-batch 284, loss=2.544724e-01 accuracy=92.680921
2019-06-25 17:07:25,178 train mini-batch 285, loss=2.549603e-01 accuracy=92.662806
2019-06-25 17:07:25,825 train mini-batch 286, loss=2.549766e-01 accuracy=92.666594
2019-06-25 17:07:26,558 train mini-batch 287, loss=2.546112e-01 accuracy=92.670356
2019-06-25 17:07:27,279 train mini-batch 288, loss=2.544207e-01 accuracy=92.684905
2019-06-25 17:07:28,042 train mini-batch 289, loss=2.538376e-01 accuracy=92.704741
2019-06-25 17:07:29,063 train mini-batch 290, loss=2.535873e-01 accuracy=92.702964
2019-06-25 17:07:30,057 train mini-batch 291, loss=2.532440e-01 accuracy=92.706550
2019-06-25 17:07:31,051 train mini-batch 292, loss=2.536730e-01 accuracy=92.688780
2019-06-25 17:07:32,150 train mini-batch 293, loss=2.533299e-01 accuracy=92.703019
2019-06-25 17:07:33,065 train mini-batch 294, loss=2.531272e-01 accuracy=92.711864
2019-06-25 17:07:33,921 train mini-batch 295, loss=2.529327e-01 accuracy=92.715372
2019-06-25 17:07:34,768 train mini-batch 296, loss=2.526144e-01 accuracy=92.724116
2019-06-25 17:07:35,614 train mini-batch 297, loss=2.521156e-01 accuracy=92.738045
2019-06-25 17:07:36,399 train mini-batch 298, loss=2.522118e-01 accuracy=92.730978
2019-06-25 17:07:37,123 train mini-batch 299, loss=2.515929e-01 accuracy=92.755208
2019-06-25 17:07:37,851 train mini-batch 300, loss=2.520887e-01 accuracy=92.763704
2019-06-25 17:07:38,580 train mini-batch 301, loss=2.518146e-01 accuracy=92.772144
2019-06-25 17:07:39,301 train mini-batch 302, loss=2.520678e-01 accuracy=92.765058
2019-06-25 17:07:39,957 train mini-batch 303, loss=2.523275e-01 accuracy=92.752878
2019-06-25 17:07:40,750 train mini-batch 304, loss=2.526335e-01 accuracy=92.761270
2019-06-25 17:07:41,493 train mini-batch 305, loss=2.525530e-01 accuracy=92.764502
2019-06-25 17:07:42,248 train mini-batch 306, loss=2.522984e-01 accuracy=92.767712
2019-06-25 17:07:43,093 train mini-batch 307, loss=2.521072e-01 accuracy=92.781047
2019-06-25 17:07:43,846 train mini-batch 308, loss=2.516319e-01 accuracy=92.799353
2019-06-25 17:07:44,538 train mini-batch 309, loss=2.513790e-01 accuracy=92.802419
2019-06-25 17:07:45,259 train mini-batch 310, loss=2.515420e-01 accuracy=92.800442
2019-06-25 17:07:45,917 train mini-batch 311, loss=2.512534e-01 accuracy=92.813502
2019-06-25 17:07:46,642 train mini-batch 312, loss=2.513865e-01 accuracy=92.806510
2019-06-25 17:07:47,367 train mini-batch 313, loss=2.511850e-01 accuracy=92.809514
2019-06-25 17:07:48,013 train mini-batch 314, loss=2.515775e-01 accuracy=92.787698
2019-06-25 17:07:48,849 train mini-batch 315, loss=2.516318e-01 accuracy=92.785799
2019-06-25 17:07:49,700 train mini-batch 316, loss=2.512216e-01 accuracy=92.798699
2019-06-25 17:07:50,546 train mini-batch 317, loss=2.507508e-01 accuracy=92.816431
2019-06-25 17:07:51,390 train mini-batch 318, loss=2.510331e-01 accuracy=92.819357
2019-06-25 17:07:52,204 train mini-batch 319, loss=2.507889e-01 accuracy=92.822266
2019-06-25 17:07:52,928 train mini-batch 320, loss=2.506392e-01 accuracy=92.820288
2019-06-25 17:07:53,653 train mini-batch 321, loss=2.510043e-01 accuracy=92.818323
2019-06-25 17:07:54,382 train mini-batch 322, loss=2.507610e-01 accuracy=92.835720
2019-06-25 17:07:55,104 train mini-batch 323, loss=2.503043e-01 accuracy=92.848187
2019-06-25 17:07:55,901 train mini-batch 324, loss=2.500491e-01 accuracy=92.860577
2019-06-25 17:07:56,621 train mini-batch 325, loss=2.495679e-01 accuracy=92.877684
2019-06-25 17:07:57,277 train mini-batch 326, loss=2.489842e-01 accuracy=92.894687
2019-06-25 17:07:57,986 train mini-batch 327, loss=2.485545e-01 accuracy=92.902058
2019-06-25 17:07:58,848 train mini-batch 328, loss=2.481487e-01 accuracy=92.909384
2019-06-25 17:07:59,724 train mini-batch 329, loss=2.479530e-01 accuracy=92.926136
2019-06-25 17:08:00,425 train mini-batch 330, loss=2.475832e-01 accuracy=92.938066
2019-06-25 17:08:01,152 train mini-batch 331, loss=2.475481e-01 accuracy=92.949925
2019-06-25 17:08:01,988 train mini-batch 332, loss=2.471687e-01 accuracy=92.961712
2019-06-25 17:08:02,625 train mini-batch 333, loss=2.466828e-01 accuracy=92.973428
2019-06-25 17:08:03,346 train mini-batch 334, loss=2.468434e-01 accuracy=92.957090
2019-06-25 17:08:04,006 train mini-batch 335, loss=2.466294e-01 accuracy=92.959449
2019-06-25 17:08:04,904 train mini-batch 336, loss=2.463595e-01 accuracy=92.971068
2019-06-25 17:08:05,855 train mini-batch 337, loss=2.468366e-01 accuracy=92.964127
2019-06-25 17:08:06,742 train mini-batch 338, loss=2.470006e-01 accuracy=92.966445
2019-06-25 17:08:07,745 train mini-batch 339, loss=2.469401e-01 accuracy=92.977941
2019-06-25 17:08:08,725 train mini-batch 340, loss=2.465780e-01 accuracy=92.989370
2019-06-25 17:08:09,789 train mini-batch 341, loss=2.461324e-01 accuracy=93.005300
2019-06-25 17:08:10,865 train mini-batch 342, loss=2.459440e-01 accuracy=93.012026
2019-06-25 17:08:11,657 train mini-batch 343, loss=2.455588e-01 accuracy=93.018714
2019-06-25 17:08:12,480 train mini-batch 344, loss=2.452625e-01 accuracy=93.025362
2019-06-25 17:08:13,615 train mini-batch 345, loss=2.452976e-01 accuracy=93.031973
2019-06-25 17:08:14,754 train mini-batch 346, loss=2.456705e-01 accuracy=93.034042
2019-06-25 17:08:15,869 train mini-batch 347, loss=2.453115e-01 accuracy=93.040589
2019-06-25 17:08:16,933 train mini-batch 348, loss=2.449818e-01 accuracy=93.051576
2019-06-25 17:08:17,993 train mini-batch 349, loss=2.447820e-01 accuracy=93.062500
2019-06-25 17:08:19,058 train mini-batch 350, loss=2.449394e-01 accuracy=93.051104
2019-06-25 17:08:20,122 train mini-batch 351, loss=2.446005e-01 accuracy=93.061967
2019-06-25 17:08:21,191 train mini-batch 352, loss=2.441525e-01 accuracy=93.072769
2019-06-25 17:08:22,258 train mini-batch 353, loss=2.438352e-01 accuracy=93.083510
2019-06-25 17:08:23,320 train mini-batch 354, loss=2.436308e-01 accuracy=93.085387
2019-06-25 17:08:24,381 train mini-batch 355, loss=2.432198e-01 accuracy=93.091643
2019-06-25 17:08:25,447 train mini-batch 356, loss=2.430535e-01 accuracy=93.089111
